0,0.45,0.6975,0.8765,0.9578,0.98708,0.996324,0.9990072,0.99974208,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.20825,0.40761875,0.561785,0.677980078,0.765378239,0.830653618,0.879079067,0.914435968,0.94010033,0.958537724,0.971642218,0.98084818,0.987233357,0.991601912,0.994548414,0.996507113,0.997790437,0.998619385
0,0,0,0,0,0,0.00E+00,0,0,0.001340096,0.003963682,0.008813555,0.016435587,0.02720827,0.0413562,0.058973887,0.080045245,0.104456737,0.132007388,0.16241917,0.195349632
